owner_org,bla,bla2,sample_id,notes,name,spatial,license_id,resource_permissions,access_control_date,access_control_mode,sequence_data_type,related_data,am_environment,ammonium_nitrogen_wt,ammonium_nitrogen_wt_meth,analysis_software_version,archive_ingestion_date,bioplatforms_dataset_id,bioplatforms_project,bioplatforms_project_code,biotic_relationship,boron_hot_cacl2,boron_hot_cacl2_meth,clay,clay_meth,coarse_sand,coarse_sand_meth,collection_date,color,conductivity,conductivity_meth,data_generated,data_type,database_schema_definitions_url,dataset_id,dataset_url,date_of_transfer,depth,depth_lower,depth_upper,description,dtpa_copper,dtpa_copper_meth,dtpa_iron,dtpa_iron_meth,dtpa_manganese,dtpa_manganese_meth,dtpa_zinc,dtpa_zinc_meth,elev,env_broad_scale,env_local_scale,env_medium,exc_aluminium,exc_aluminium_meth,exc_calcium,exc_calcium_meth,exc_magnesium,exc_magnesium_meth,exc_potassium,exc_potassium_meth,exc_sodium,exc_sodium_meth,facility,fine_sand,fine_sand_meth,flow_id,folder_name,general_env_feature,geo_loc_name,gravel,gravel_meth,hyperspectral_analysis,hyperspectral_analysis_meth,insert_size_range,lat_lon,latitude,library_construction_protocol,local_class,local_class_meth,longitude,ncbi_bioproject_accession,ncbi_bioproject_accession_number,ncbi_biosample_accession,ncbi_biosample_accession_number,nitrate_nitrogen,nitrate_nitrogen_meth,nucl_acid_ext,organic_carbon,organic_carbon_meth,ph,ph_meth,ph_solid_h2o,ph_solid_h2o_meth,phosphorus_colwell,phosphorus_colwell_meth,potassium_colwell,potassium_colwell_meth,read_length,sample_database_file,sample_extraction_id,sample_metadata_ingest_date,sample_metadata_ingest_file,sample_metadata_update_history,sample_site_location_description,sample_submission_date,sample_type,sand,sand_meth,sequencer,silt,silt_meth,slope_aspect,slope_gradient,source_mat_id,store_cond,sulphur,sulphur_meth,texture,texture_meth,ticket,url,utc_date_sampled,vegetation_type,water_content,water_content_soil_meth,Sample
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,7916_1,"Chingarrup, Metagenomics",bpa-base-metagenomics-7916_1-h2thfbcxx,"{""coordinates"": [118.730286, -34.303744], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2017-08-09,date,illumina-shortread,NA,Soil,3,meth_2.1,1.8.2,2017-05-11,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,0.39,meth_2.1,7.99,meth_2.1,75.14,meth_2.1,2013-04-14T00:00:00Z,BRYW,0.039,meth_2.1,2017-05-11,Metagenomics,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,NA,2017-05-11,0,0.1,0,BASE metagenomics,0.36,meth_2.1,99.46,meth_2.1,2.81,meth_2.1,2.05,meth_2.1,112.5,1 Conservation and Natural Environments,1.3.4 Rehabilitation,Soil [ENVO_00001998],0.224,meth_2.1,1.98,meth_2.1,0.67,meth_2.1,0.2,meth_2.1,0.17,meth_2.1,RAMACIOTTI,15.87,meth_2.1,H2THFBCXX,20150522_UNSW_BPA_BASE_H2THFBCXX,Temperate,Australia:Western Australia [GAZ_00002789],35,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,300-1000bp,-34.303744 118.730286,-34.303744,TruSeq Nano,Kurosol,meth_2.27,118.730286,PRJNA317932,PRJNA317932,SAMN04873717,SAMN04873717,1,meth_2.1,meth_3.1.1,1.33,meth_2.1,4.6,meth_2.1,5.6,meth_2.1,4,meth_2.1,76,meth_2.1,150bp,AM_db_v4.2_202408091431.db,7916_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;,Chingarrup,2017-05-11,Soil,91.01,meth_2.1,HiSeq2500,1,meth_2.1,NA,3,102.100.100/7916,frozen,6.5,meth_2.1,1.5,meth_2.1,BRLOPS-649,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7916,2013-04-14,Woodland,2.224736048,meth_2.1,7916
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,7918_1,"Chingarrup, Metagenomics",bpa-base-metagenomics-7918_1-h3vfcbcxx,"{""coordinates"": [118.731283, -34.303255], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2015-09-27,date,illumina-shortread,NA,Soil,3,meth_2.1,1.8.2,2015-06-29,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,0.44,meth_2.1,6.96,meth_2.1,71.95,meth_2.1,2013-04-15T00:00:00Z,BRYW,0.041,meth_2.1,2015-06-29,Metagenomics,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,NA,2015-06-29,0,0.1,0,BASE metagenomics,0.15,meth_2.1,59.65,meth_2.1,2.11,meth_2.1,0.75,meth_2.1,107.8,1 Conservation and Natural Environments,1.3.3 Residual native cover,Soil [ENVO_00001998],0.166,meth_2.1,2.57,meth_2.1,0.95,meth_2.1,0.24,meth_2.1,0.14,meth_2.1,AGRF,18.08,meth_2.1,H3VFCBCXX,20150629_AGRF_BPA_BASE_H3VFCBCXX,Temperate,Australia:Western Australia [GAZ_00002789],65,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,550bp,-34.303255 118.731283,-34.303255,TruSeq DNA nano,Kurosol,meth_2.27,118.731283,PRJNA317932,PRJNA317932,SAMN04873719,SAMN04873719,1e-10,meth_2.1,meth_3.1.1,1.16,meth_2.1,5,meth_2.1,6,meth_2.1,2,meth_2.1,102,meth_2.1,150bp,AM_db_v4.2_202408091431.db,7918_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;,Chingarrup,2015-06-29,Soil,90.03,meth_2.1,HiSeq 2500,3.01,meth_2.1,NA,5,102.100.100/7918,frozen,5.3,meth_2.1,1.5,meth_2.1,BRLOPS-660,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/7918,2013-04-15,Woodland,3.070819865,meth_2.1,7918
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,8076_1,"Mt Lesueur NP, Metagenomics",bpa-base-metagenomics-8076_1-h2tfjbcxx,"{""coordinates"": [115.211567, -30.181567], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2017-08-09,date,illumina-shortread,NA,Soil,4,meth_2.1,1.8.2,2017-05-11,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,0.38,meth_2.1,10.22,meth_2.1,30.59,meth_2.1,2013-08-06T00:00:00Z,LTBR,0.03,meth_2.1,2017-05-11,Metagenomics,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,NA,2017-05-11,0,0.1,0,BASE metagenomics,0.49,meth_2.1,156.47,meth_2.1,13.17,meth_2.1,3.62,meth_2.1,176,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],0.054,meth_2.1,1.67,meth_2.1,0.87,meth_2.1,0.26,meth_2.1,0.13,meth_2.1,RAMACIOTTI,47.89,meth_2.1,H2TFJBCXX,20150514_UNSW_BPA_BASE_H2TFJBCXX,Temperate,Australia:Western Australia [GAZ_00002789],5,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,300-1000bp,-30.181567 115.211567,-30.181567,TruSeq Nano,Chromosols,meth_2.27,115.211567,PRJNA317932,PRJNA317932,SAMN04873725,SAMN04873725,1e-10,meth_2.1,meth_3.1.1,1.16,meth_2.1,5.2,meth_2.1,6.2,meth_2.1,3,meth_2.1,113,meth_2.1,150bp,AM_db_v4.2_202408091431.db,8076_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;,Mt Lesueur NP,2017-05-11,Soil,78.48,meth_2.1,HiSeq2500,11.3,meth_2.1,NA,2,102.100.100/8076,frozen,4.1,meth_2.1,2.5,meth_2.1,BRLOPS-638,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/8076,2013-08-06,Woodland,14.46065659,meth_2.1,8076
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,8078_1,"Mt Lesueur NP, Metagenomics",bpa-base-metagenomics-8078_1-h2tknbcxx,"{""coordinates"": [115.213433, -30.171067], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2017-08-09,date,illumina-shortread,NA,Soil,4,meth_2.1,1.8.2,2017-05-11,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,1.21,meth_2.1,31.97,meth_2.1,23.19,meth_2.1,2013-08-06T00:00:00Z,DKBR,0.098,meth_2.1,2017-05-11,Metagenomics,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,NA,2017-05-11,0,0.1,0,BASE metagenomics,2.21,meth_2.1,73.28,meth_2.1,17.78,meth_2.1,3.19,meth_2.1,184,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],0.11,meth_2.1,7.02,meth_2.1,8.21,meth_2.1,0.87,meth_2.1,0.88,meth_2.1,RAMACIOTTI,25.84,meth_2.1,H2TKNBCXX,20150522_UNSW_BPA_BASE_H2TKNBCXX,Temperate,Australia:Western Australia [GAZ_00002789],5,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,300-1000bp,-30.171067 115.213433,-30.171067,TruSeq Nano,Chromosols,meth_2.27,115.213433,PRJNA317932,PRJNA317932,SAMN04873727,SAMN04873727,2,meth_2.1,meth_3.1.1,3.47,meth_2.1,5.2,meth_2.1,6.2,meth_2.1,5,meth_2.1,342,meth_2.1,150bp,AM_db_v4.2_202408091431.db,8078_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;,Mt Lesueur NP,2017-05-11,Soil,49.02,meth_2.1,HiSeq2500,19.01,meth_2.1,NA,0,102.100.100/8078,frozen,7.1,meth_2.1,2.5,meth_2.1,BRLOPS-650,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/8078,2013-08-06,Woodland,11.67664671,meth_2.1,8078
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,8084_1,"Mt Lesueur NP, Metagenomics",bpa-base-metagenomics-8084_1-h2tfjbcxx,"{""coordinates"": [115.258517, -30.111883], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2017-08-09,date,illumina-shortread,NA,Soil,4,meth_2.1,1.8.2,2017-05-11,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,0.35,meth_2.1,10.17,meth_2.1,42.59,meth_2.1,2013-08-06T00:00:00Z,BRGR,0.027,meth_2.1,2017-05-11,Metagenomics,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,NA,2017-05-11,0,0.1,0,BASE metagenomics,0.53,meth_2.1,35.92,meth_2.1,13.26,meth_2.1,2.38,meth_2.1,178,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],0.121,meth_2.1,2.9,meth_2.1,0.74,meth_2.1,0.31,meth_2.1,0.1,meth_2.1,RAMACIOTTI,40.09,meth_2.1,H2TFJBCXX,20150514_UNSW_BPA_BASE_H2TFJBCXX,Temperate,Australia:Western Australia [GAZ_00002789],0,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,300-1000bp,-30.111883 115.258517,-30.111883,TruSeq Nano,Chromosols,meth_2.27,115.258517,PRJNA317932,PRJNA317932,SAMN04873733,SAMN04873733,2,meth_2.1,meth_3.1.1,1.37,meth_2.1,4.9,meth_2.1,5.9,meth_2.1,3,meth_2.1,138,meth_2.1,150bp,AM_db_v4.2_202408091431.db,8084_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;,Mt Lesueur NP,2017-05-11,Soil,82.68,meth_2.1,HiSeq2500,7.15,meth_2.1,NA,0,102.100.100/8084,frozen,3.1,meth_2.1,1.5,meth_2.1,BRLOPS-638,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/8084,2013-08-06,Woodland,12.05347817,meth_2.1,8084
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,8088_1,"Mt Lesueur NP, Metagenomics",bpa-base-metagenomics-8088_1-h3nj2bcxx,"{""coordinates"": [115.02035, -30.04105], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2015-09-17,date,illumina-shortread,NA,Soil,2,meth_2.1,1.8.2,2015-06-19,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,20.99,meth_2.1,26.63,meth_2.1,4.68,meth_2.1,2013-08-07T00:00:00Z,GR,1.459,meth_2.1,2015-06-19,Metagenomics,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,NA,2015-06-19,0,0.1,0,BASE metagenomics,0.35,meth_2.1,4.36,meth_2.1,3.71,meth_2.1,0.88,meth_2.1,10,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],0.003,meth_2.1,23.14,meth_2.1,12.05,meth_2.1,0.68,meth_2.1,7.53,meth_2.1,AGRF,36.23,meth_2.1,H3NJ2BCXX,20150619_AGRF_BPA_BASE_H33CGBCXX,Temperate,Australia:Western Australia [GAZ_00002789],0,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,550bp,-30.04105 115.02035,-30.04105,TruSeq DNA nano,Rudosol,meth_2.27,115.02035,PRJNA317932,PRJNA317932,SAMN04873737,SAMN04873737,5,meth_2.1,meth_3.1.1,3.8,meth_2.1,8.1,meth_2.1,8.7,meth_2.1,12,meth_2.1,266,meth_2.1,150bp,AM_db_v4.2_202408091431.db,8088_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;,Mt Lesueur NP,2015-06-19,Soil,40.91,meth_2.1,HiSeq 2500,32.46,meth_2.1,NA,0,102.100.100/8088,frozen,665.8,meth_2.1,3,meth_2.1,BRLOPS-657,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/8088,2013-08-07,Woodland,28.48288871,meth_2.1,8088
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,8108_1,"Fitzgerald River NP, Metagenomics",bpa-base-metagenomics-8108_1-h33cgbcxx,"{""coordinates"": [119.161556, -33.856778], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2015-09-17,date,illumina-shortread,NA,Soil,1e-10,meth_2.1,1.8.2,2015-06-19,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,0.13,meth_2.1,3.9,meth_2.1,79.65,meth_2.1,2013-12-04T00:00:00Z,GRWH,0.012,meth_2.1,2015-06-19,Metagenomics,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,NA,2015-06-19,0,0.1,0,BASE metagenomics,0.17,meth_2.1,9.83,meth_2.1,0.48,meth_2.1,0.59,meth_2.1,308.5,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],0.041,meth_2.1,1.12,meth_2.1,0.24,meth_2.1,0.05,meth_2.1,0.05,meth_2.1,AGRF,15.46,meth_2.1,H33CGBCXX,20150619_AGRF_BPA_BASE_H33CGBCXX,Temperate,Australia:Western Australia [GAZ_00002789],0,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,550bp,-33.856778 119.161556,-33.856778,TruSeq DNA nano,Sodosol,meth_2.27,119.161556,PRJNA317932,PRJNA317932,SAMN04873757,SAMN04873757,1e-10,meth_2.1,meth_3.1.1,0.9,meth_2.1,5,meth_2.1,6,meth_2.1,1e-10,meth_2.1,19,meth_2.1,150bp,AM_db_v4.2_202408091431.db,8108_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;,Fitzgerald River NP,2015-06-19,Soil,95.12,meth_2.1,HiSeq 2500,0.99,meth_2.1,NA,NA,102.100.100/8108,frozen,2.1,meth_2.1,1.5,meth_2.1,BRLOPS-657,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/8108,2013-12-04,Shrubland,0.545851528,meth_2.1,8108
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,8114_1,"Fitzgerald River NP, Metagenomics",bpa-base-metagenomics-8114_1-h3vfcbcxx,"{""coordinates"": [119.406333, -34.087694], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2015-09-27,date,illumina-shortread,NA,Soil,1e-10,meth_2.1,1.8.2,2015-06-29,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,0.21,meth_2.1,5.05,meth_2.1,53.21,meth_2.1,2013-12-05T00:00:00Z,GRBR,0.035,meth_2.1,2015-06-29,Metagenomics,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,NA,2015-06-29,0,0.1,0,BASE metagenomics,0.11,meth_2.1,31.02,meth_2.1,0.92,meth_2.1,0.18,meth_2.1,82.7,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],0.019,meth_2.1,1.51,meth_2.1,0.52,meth_2.1,0.14,meth_2.1,0.19,meth_2.1,AGRF,38.69,meth_2.1,H3VFCBCXX,20150629_AGRF_BPA_BASE_H3VFCBCXX,Temperate,Australia:Western Australia [GAZ_00002789],0,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,550bp,-34.087694 119.406333,-34.087694,TruSeq DNA nano,Tenosols,meth_2.27,119.406333,PRJNA317932,PRJNA317932,SAMN04873763,SAMN04873763,1e-10,meth_2.1,meth_3.1.1,0.88,meth_2.1,5.2,meth_2.1,6.1,meth_2.1,1e-10,meth_2.1,57,meth_2.1,150bp,AM_db_v4.2_202408091431.db,8114_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;,Fitzgerald River NP,2015-06-29,Soil,91.9,meth_2.1,HiSeq 2500,3.06,meth_2.1,NA,NA,102.100.100/8114,frozen,3,meth_2.1,1.5,meth_2.1,BRLOPS-660,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/8114,2013-12-05,Woodland,0.853374709,meth_2.1,8114
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,8124_1,"Fitzgerald River NP, Metagenomics",bpa-base-metagenomics-8124_1-h3vfcbcxx,"{""coordinates"": [119.341278, -34.381083], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2015-09-27,date,illumina-shortread,NA,Soil,3,meth_2.1,1.8.2,2015-06-29,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,0.24,meth_2.1,5.84,meth_2.1,74.2,meth_2.1,2013-12-07T00:00:00Z,GR,0.035,meth_2.1,2015-06-29,Metagenomics,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,NA,2015-06-29,0,0.1,0,BASE metagenomics,0.13,meth_2.1,62.33,meth_2.1,1.06,meth_2.1,0.29,meth_2.1,32.3,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],0.107,meth_2.1,1.19,meth_2.1,0.62,meth_2.1,0.11,meth_2.1,0.15,meth_2.1,AGRF,18,meth_2.1,H3VFCBCXX,20150629_AGRF_BPA_BASE_H3VFCBCXX,Temperate,Australia:Western Australia [GAZ_00002789],0,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,550bp,-34.381083 119.341278,-34.381083,TruSeq DNA nano,Sodosol,meth_2.27,119.341278,PRJNA317932,PRJNA317932,SAMN04873773,SAMN04873773,1e-10,meth_2.1,meth_3.1.1,0.87,meth_2.1,4.7,meth_2.1,5.7,meth_2.1,1e-10,meth_2.1,44,meth_2.1,150bp,AM_db_v4.2_202408091431.db,8124_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;,Fitzgerald River NP,2015-06-29,Soil,92.2,meth_2.1,HiSeq 2500,1.96,meth_2.1,NA,NA,102.100.100/8124,frozen,3.3,meth_2.1,1.5,meth_2.1,BRLOPS-660,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/8124,2013-12-07,Woodland,8.8664422,meth_2.1,8124
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,8128_1,"Fitzgerald River NP, Metagenomics",bpa-base-metagenomics-8128_1-h3wk2bcxx,"{""coordinates"": [119.722139, -33.728389], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2015-09-03,date,illumina-shortread,NA,Soil,2,meth_2.1,1.8.2,2015-06-05,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,0.25,meth_2.1,3.87,meth_2.1,85.8,meth_2.1,2013-12-07T00:00:00Z,DKGR,0.015,meth_2.1,2015-06-05,Metagenomics,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,NA,2015-06-05,0,0.1,0,BASE metagenomics,0.29,meth_2.1,19.65,meth_2.1,0.67,meth_2.1,0.24,meth_2.1,289.9,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],0.09,meth_2.1,1.25,meth_2.1,0.32,meth_2.1,0.08,meth_2.1,0.05,meth_2.1,AGRF,8.36,meth_2.1,H3WK2BCXX,20150605_AGRF_BPA_BASE_H3WL3BCXX,Temperate,Australia:Western Australia [GAZ_00002789],0,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,670bp,-33.728389 119.722139,-33.728389,TruSeq DNA nano,Sodosol,meth_2.27,119.722139,PRJNA317932,PRJNA317932,SAMN04873777,SAMN04873777,2,meth_2.1,meth_3.1.1,1.26,meth_2.1,4.6,meth_2.1,5.6,meth_2.1,1e-10,meth_2.1,32,meth_2.1,150bp,AM_db_v4.2_202408091431.db,8128_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;,Fitzgerald River NP,2015-06-05,Soil,94.16,meth_2.1,HiSeq 2500,1.96,meth_2.1,NA,NA,102.100.100/8128,frozen,3.1,meth_2.1,1.5,meth_2.1,BRLOPS-651,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/8128,2013-12-07,Shrubland,6.702544031,meth_2.1,8128
